entity_id,paragraph_ID,sentence_ID,start_token,end_token,text,time_kind,precision,annee,mois,jour,heure,minute,datetime_auto,time_code_auto,jour_romanesque,debut_auto,fin_auto,duration_value,duration_unit,duration_relation,regle
702,1738,3861,75342,75344,à neuf heures,heure,heure,1872.0,12.0,20.0,9.0,0.0,1872-12-20 09:00,1872-12-20-09-00,80.0,,,,,,heure_seule
703,1739,3863,75361,75364,huit heures et demie,heure,heure,1872.0,12.0,20.0,8.0,30.0,1872-12-20 08:30,1872-12-20-08-30,80.0,,,,,,heure_seule
704,1743,3870,75530,75532,une heure après,relatif,datetime,1872.0,12.0,20.0,9.0,30.0,1872-12-20 09:30,1872-12-20-09-30,80.0,,,,,,offset_60min
705,1743,3871,75562,75564,pendant la journée,duree,quantite,,,,,,,,,,,,,,duree_quantite
706,1744,3872,75588,75589,le lendemain,relatif,datetime,1872.0,12.0,21.0,9.0,30.0,1872-12-21 09:30,1872-12-21-09-30,81.0,,,,,,lendemain_plus_1
707,1744,3872,75594,75595,à midi,heure,heure,1872.0,12.0,21.0,12.0,0.0,1872-12-21 12:00,1872-12-21-12-00,81.0,,,,,,heure_seule
708,1746,3879,75705,75707,depuis trente heures,duree,intervalle,1872.0,12.0,21.0,12.0,0.0,1872-12-21 12:00,1872-12-21-12-00,81.0,1872-12-20 06:00,1872-12-21 12:00,30.0,heure,depuis,duree_depuis_intervalle
709,1749,3888,75935,75944,dans les neuf jours comptés du 12 décembre au 21,intervalle,jour,1872.0,12.0,12.0,,,1872-12-12,1872-12-12-00-00,72.0,1872-12-12,1872-12-21,,,,du_au_jour
710,1749,3888,75936,75940,les neuf jours comptés du,duree,quantite,,,,,,,,,,,9.0,jour,duree_simple,duree_quantite
711,1750,3890,75994,75997,pendant les premiers jours,duree,quantite,,,,,,,,,,,,,,duree_quantite
712,1754,3909,76437,76438,le 13,date_absolue,jour,1872.0,12.0,13.0,,,1872-12-13,1872-12-13-00-00,73.0,,,,,,jour_seul
713,1754,3911,76459,76461,pendant l' hiver,duree,quantite,,,,,,,,,,,,,,duree_quantite
714,1754,3912,76476,76478,depuis la veille,relatif,datetime,1872.0,12.0,12.0,0.0,0.0,1872-12-12 00:00,1872-12-12-00-00,72.0,,,,,,veille_moins_1
715,1754,3913,76498,76500,pendant la nuit,duree,quantite,,,,,,,,,,,,,,duree_quantite
716,1756,3920,76655,76657,pendant deux jours,duree,intervalle,1872.0,12.0,14.0,0.0,0.0,1872-12-14 00:00,1872-12-14-00-00,74.0,1872-12-12 00:00,1872-12-14 00:00,2.0,jour,pendant,duree_forward_intervalle_pendant
717,1758,3928,76846,76848,le 16 décembre,date_absolue,jour,1872.0,12.0,16.0,,,1872-12-16,1872-12-16-00-00,76.0,,,,,,date_complete
718,1758,3928,76850,76861,c' était le soixante quinzième jour écoulé depuis le départ de londres,duree,intervalle,1872.0,12.0,16.0,0.0,0.0,1872-12-16 00:00,1872-12-16-00-00,76.0,1872-10-17 00:00,1872-12-16 00:00,60.0,jour,depuis,duree_depuis_intervalle
719,1758,3928,76852,76856,le soixante quinzième jour écoulé,duree,quantite,,,,,,,,,,,60.0,jour,duree_simple,duree_quantite
720,1758,3932,76905,76906,en hiver,moment_vague,saison,,,,,,,,,,,,,,moment_vague
721,1759,3935,76949,76951,ce jour -là,relatif,datetime,1872.0,12.0,16.0,0.0,0.0,1872-12-16 00:00,1872-12-16-00-00,76.0,,,,,,deictique_date_courante
722,1772,3956,77292,77294,le soir même,relatif,datetime,1872.0,12.0,16.0,20.0,0.0,1872-12-16 20:00,1872-12-16-20-00,76.0,,,,,,moment_soir
723,1774,3958,77319,77321,quelques instants après,relatif,datetime,1872.0,12.0,16.0,20.0,1.0,1872-12-16 20:01,1872-12-16-20-01,76.0,,,,,,offset_flou_1min
724,1775,3959,77352,77355,deux jours plus tard,relatif,datetime,1872.0,12.0,18.0,20.0,1.0,1872-12-18 20:01,1872-12-18-20-01,78.0,,,,,,offset_2j
725,1775,3959,77357,77358,le 18,date_absolue,jour,1872.0,12.0,18.0,,,1872-12-18,1872-12-18-00-00,78.0,,,,,,jour_seul
726,1775,3959,77368,77370,dans la journée,relatif,datetime,1872.0,12.0,18.0,12.0,0.0,1872-12-18 12:00,1872-12-18-12-00,78.0,,,,,,moment_journee
727,1777,3963,77398,77400,ce jour -là,relatif,datetime,1872.0,12.0,18.0,12.0,0.0,1872-12-18 12:00,1872-12-18-12-00,78.0,,,,,,deictique_date_courante
728,1777,3963,77402,77403,vers midi,heure,heure,1872.0,12.0,18.0,12.0,0.0,1872-12-18 12:00,1872-12-18-12-00,78.0,,,,,,heure_seule
729,1779,3966,77472,77475,quelques minutes plus tard,relatif,datetime,1872.0,12.0,18.0,12.0,5.0,1872-12-18 12:05,1872-12-18-12-05,78.0,,,,,,offset_flou_5min
730,1800,4002,77976,77978,le 21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
731,1800,4002,77980,77987,à huit heures quarante - cinq du soir,heure,heure,1872.0,12.0,21.0,20.0,45.0,1872-12-21 20:45,1872-12-21-20-45,81.0,,,,,,heure_seule
732,1810,4017,78170,78172,ce jour -là,relatif,datetime,1872.0,12.0,21.0,20.0,45.0,1872-12-21 20:45,1872-12-21-20-45,81.0,,,,,,deictique_date_courante
733,1811,4018,78194,78195,le lendemain,relatif,datetime,1872.0,12.0,22.0,20.0,45.0,1872-12-22 20:45,1872-12-22-20-45,82.0,,,,,,lendemain_plus_1
734,1811,4018,78197,78198,19 décembre,date_absolue,jour,1872.0,12.0,19.0,,,1872-12-19,1872-12-19-00-00,79.0,,,,,,date_complete
735,1812,4023,78254,78255,le lendemain,relatif,datetime,1872.0,12.0,20.0,0.0,0.0,1872-12-20 00:00,1872-12-20-00-00,80.0,,,,,,lendemain_plus_1
736,1812,4023,78257,78257,20,date_absolue,jour,1872.0,12.0,20.0,,,1872-12-20,1872-12-20-00-00,80.0,,,,,,jour_seul
737,1813,4025,78295,78297,ce jour -là,relatif,datetime,1872.0,12.0,20.0,0.0,0.0,1872-12-20 00:00,1872-12-20-00-00,80.0,,,,,,deictique_date_courante
738,1814,4026,78316,78320,à dix heures du soir,heure,heure,1872.0,12.0,20.0,22.0,0.0,1872-12-20 22:00,1872-12-20-22-00,80.0,,,,,,heure_seule
739,1814,4027,78340,78341,vingt-quatre heures,duree,quantite,,,,,,,,,,,24.0,heure,duree_simple,duree_quantite
740,1819,4036,78451,78453,avant trois heures,relatif,datetime,1872.0,12.0,21.0,1.0,0.0,1872-12-21 01:00,1872-12-21-01-00,81.0,,,,,,offset_180min
741,1822,4043,78564,78566,ces douze heures,heure,heure,1872.0,12.0,21.0,12.0,0.0,1872-12-21 12:00,1872-12-21-12-00,81.0,,,,,,heure_seule
742,1822,4043,78567,78567,que,non_parse,non_instancie,,,,,,,,,,,,,,non_parse
743,1822,4044,78590,78592,le lendemain soir,relatif,datetime,1872.0,12.0,22.0,12.0,0.0,1872-12-22 12:00,1872-12-22-12-00,82.0,,,,,,lendemain_plus_1
744,1822,4044,78601,78601,midi,heure,heure,1872.0,12.0,22.0,12.0,0.0,1872-12-22 12:00,1872-12-22-12-00,82.0,,,,,,heure_seule
745,1822,4044,78616,78624,avant huit heures quarante - cinq minutes du soir,relatif,datetime,1872.0,12.0,22.0,12.0,53.0,1872-12-22 12:53,1872-12-22-12-53,82.0,,,,,,offset_53min
746,1823,4045,78626,78630,vers une heure du matin,heure,heure,1872.0,12.0,22.0,1.0,0.0,1872-12-22 01:00,1872-12-22-01-00,82.0,,,,,,heure_seule
747,1824,4055,78777,78783,à une heure et demi du matin,heure,heure,1872.0,12.0,22.0,1.0,30.0,1872-12-22 01:30,1872-12-22-01-30,82.0,,,,,,heure_seule
748,1824,4055,78788,78790,au jour naissant,moment_vague,non_instancie,,,,,,,,,,,,,,moment_vague
749,1825,4056,78825,78828,à midi moins vingt,heure,heure,1872.0,12.0,22.0,11.0,40.0,1872-12-22 11:40,1872-12-22-11-40,82.0,,,,,,heure_seule
750,1825,4056,78830,78832,le 21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
751,1830,4063,78934,78935,la nuit,relatif,datetime,1872.0,12.0,21.0,22.0,0.0,1872-12-21 22:00,1872-12-21-22-00,81.0,,,,,,moment_nuit
752,1835,4084,79307,79314,au moment où il allait atteindre son but,relatif,datetime,1872.0,12.0,21.0,22.0,0.0,1872-12-21 22:00,1872-12-21-22-00,81.0,,,,,,deictique_instant_courant
753,1835,4086,79325,79327,midi moins vingt,heure,heure,1872.0,12.0,21.0,11.0,40.0,1872-12-21 11:40,1872-12-21-11-40,81.0,,,,,,heure_seule
754,1835,4086,79331,79333,le 21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
755,1835,4086,79337,79344,jusqu' à huit heures quarante - cinq minutes,relatif,datetime,1872.0,12.0,21.0,8.0,45.0,1872-12-21 08:45,1872-12-21-08-45,81.0,,,,,,heure_depuis_jusqu
756,1835,4086,79353,79357,soit neuf heures quinze minutes,heure,heure,1872.0,12.0,21.0,9.0,15.0,1872-12-21 09:15,1872-12-21-09-15,81.0,,,,,,heure_seule
757,1836,4087,79371,79373,en ce moment,relatif,datetime,1872.0,12.0,21.0,9.0,15.0,1872-12-21 09:15,1872-12-21-09-15,81.0,,,,,,deictique_instant_courant
758,1842,4106,79670,79671,21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
759,1842,4106,79673,79673,samedi,relatif,datetime,1872.0,12.0,21.0,0.0,0.0,1872-12-21 00:00,1872-12-21-00-00,81.0,,,,,,jour_semaine_proche
760,1843,4107,79682,79683,80e jour,duree,quantite,,,,,,,,,,,,,,duree_quantite
761,1843,4107,79685,79689,11 h 40 du matin,heure,heure,1872.0,12.0,21.0,11.0,40.0,1872-12-21 11:40,1872-12-21-11-40,81.0,,,,,,heure_seule
762,1844,4108,79696,79697,une heure,heure,heure,1872.0,12.0,21.0,1.0,0.0,1872-12-21 01:00,1872-12-21-01-00,81.0,,,,,,heure_seule
763,1845,4110,79721,79722,deux heures,heure,heure,1872.0,12.0,21.0,2.0,0.0,1872-12-21 02:00,1872-12-21-02-00,81.0,,,,,,heure_seule
764,1845,4111,79747,79754,avant huit heures quarante - cinq du soir,relatif,datetime,1872.0,12.0,21.0,10.0,0.0,1872-12-21 10:00,1872-12-21-10-00,81.0,,,,,,offset_480min
765,1846,4113,79762,79766,à deux heures trente-trois minutes,heure,heure,1872.0,12.0,21.0,2.0,33.0,1872-12-21 02:33,1872-12-21-02-33,81.0,,,,,,heure_seule
766,1850,4119,79863,79865,depuis trois jours,duree,intervalle,1872.0,12.0,21.0,2.0,33.0,1872-12-21 02:33,1872-12-21-02-33,81.0,1872-12-18 02:33,1872-12-21 02:33,3.0,jour,depuis,duree_depuis_intervalle
767,1853,4129,80026,80028,en quelques minutes,duree,intervalle,1872.0,12.0,21.0,2.0,36.0,1872-12-21 02:36,1872-12-21-02-36,81.0,1872-12-21 02:33,1872-12-21 02:36,3.0,minute,en,duree_forward_intervalle_en
768,1855,4131,80055,80057,deux heures quarante,heure,heure,1872.0,12.0,21.0,2.0,40.0,1872-12-21 02:40,1872-12-21-02-40,81.0,,,,,,heure_seule
769,1855,4131,80063,80065,depuis trente-cinq minutes,duree,intervalle,1872.0,12.0,21.0,2.0,40.0,1872-12-21 02:40,1872-12-21-02-40,81.0,1872-12-21 02:05,1872-12-21 02:40,35.0,minute,depuis,duree_depuis_intervalle
770,1857,4133,80102,80104,avant trois heures,relatif,datetime,1872.0,12.0,21.0,5.0,40.0,1872-12-21 05:40,1872-12-21-05-40,81.0,,,,,,offset_180min
771,1858,4134,80106,80108,à trois heures,heure,heure,1872.0,12.0,21.0,3.0,0.0,1872-12-21 03:00,1872-12-21-03-00,81.0,,,,,,heure_seule
772,1859,4135,80150,80153,cinq heures et demie,heure,heure,1872.0,12.0,21.0,5.0,30.0,1872-12-21 05:30,1872-12-21-05-30,81.0,,,,,,heure_seule
773,1859,4136,80195,80198,neuf heures moins dix,heure,heure,1872.0,12.0,21.0,8.0,50.0,1872-12-21 08:50,1872-12-21-08-50,81.0,,,,,,heure_seule
774,1862,4140,80232,80233,le lendemain,relatif,datetime,1872.0,12.0,22.0,8.0,50.0,1872-12-22 08:50,1872-12-22-08-50,82.0,,,,,,lendemain_plus_1
775,1867,4158,80616,80618,depuis quatre-vingts jours,duree,intervalle,1872.0,12.0,22.0,8.0,50.0,1872-12-22 08:50,1872-12-22-08-50,82.0,1872-10-03 08:50,1872-12-22 08:50,80.0,jour,depuis,duree_depuis_intervalle
776,1868,4160,80654,80655,la nuit,relatif,datetime,1872.0,12.0,22.0,22.0,0.0,1872-12-22 22:00,1872-12-22-22-00,82.0,,,,,,moment_nuit
777,1869,4165,80702,80703,le lendemain,relatif,datetime,1872.0,12.0,23.0,22.0,0.0,1872-12-23 22:00,1872-12-23-22-00,83.0,,,,,,lendemain_plus_1
778,1869,4169,80753,80757,le déjeuner et le dîner,relatif,datetime,1872.0,12.0,23.0,12.0,0.0,1872-12-23 12:00,1872-12-23-12-00,83.0,,,,,,moment_dejeuner
779,1869,4171,80777,80778,le soir,relatif,datetime,1872.0,12.0,23.0,20.0,0.0,1872-12-23 20:00,1872-12-23-20-00,83.0,,,,,,moment_soir
780,1870,4173,80803,80804,la journée,relatif,datetime,1872.0,12.0,23.0,12.0,0.0,1872-12-23 12:00,1872-12-23-12-00,83.0,,,,,,moment_journee
781,1876,4192,81066,81067,ce soir,relatif,datetime,1872.0,12.0,23.0,20.0,0.0,1872-12-23 20:00,1872-12-23-20-00,83.0,,,,,,moment_soir
782,1879,4196,81102,81106,pendant cette journée du dimanche,relatif,datetime,1872.0,12.0,23.0,20.0,0.0,1872-12-23 20:00,1872-12-23-20-00,83.0,,,,,,deictique_date_courante
783,1879,4196,81146,81150,onze heures et demie sonnèrent,heure,heure,1872.0,12.0,23.0,11.0,30.0,1872-12-23 11:30,1872-12-23-11-30,83.0,,,,,,heure_seule
784,1880,4199,81180,81183,la veille au soir,relatif,datetime,1872.0,12.0,22.0,11.0,30.0,1872-12-22 11:30,1872-12-22-11-30,82.0,,,,,,veille_moins_1
785,1880,4199,81186,81192,cette date fatale du samedi 21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
786,1880,4199,81194,81199,à huit heures quarante - cinq,heure,heure,1872.0,12.0,21.0,8.0,45.0,1872-12-21 08:45,1872-12-21-08-45,81.0,,,,,,heure_seule
787,1881,4205,81324,81325,les heures,duree,quantite,,,,,,,,,,,,,,duree_quantite
788,1883,4214,81513,81519,vers sept heures et demie du soir,heure,heure,1872.0,12.0,21.0,19.0,30.0,1872-12-21 19:30,1872-12-21-19-30,81.0,,,,,,heure_seule
789,1883,4215,81536,81538,quelques instants après,relatif,datetime,1872.0,12.0,21.0,19.0,31.0,1872-12-21 19:31,1872-12-21-19-31,81.0,,,,,,offset_flou_1min
790,1885,4221,81599,81601,pendant cinq minutes,duree,intervalle,1872.0,12.0,21.0,19.0,36.0,1872-12-21 19:36,1872-12-21-19-36,81.0,1872-12-21 19:31,1872-12-21 19:36,5.0,minute,pendant,duree_forward_intervalle_pendant
791,1911,4273,82297,82299,huit heures cinq,heure,heure,1872.0,12.0,21.0,8.0,5.0,1872-12-21 08:05,1872-12-21-08-05,81.0,,,,,,heure_seule
792,1912,4274,82305,82305,demain,relatif,datetime,1872.0,12.0,22.0,8.0,5.0,1872-12-22 08:05,1872-12-22-08-05,82.0,,,,,,lendemain_plus_1
793,1912,4274,82307,82307,lundi,relatif,datetime,1872.0,12.0,23.0,8.0,5.0,1872-12-23 08:05,1872-12-23-08-05,83.0,,,,,,jour_semaine_proche
794,1913,4275,82315,82315,lundi,relatif,datetime,1872.0,12.0,23.0,8.0,5.0,1872-12-23 08:05,1872-12-23-08-05,83.0,,,,,,jour_semaine_proche
795,1914,4276,82328,82329,demain lundi,relatif,datetime,1872.0,12.0,23.0,8.0,5.0,1872-12-23 08:05,1872-12-23-08-05,83.0,,,,,,jour_semaine_proche
796,1916,4279,82383,82385,le 17 décembre,date_absolue,jour,1872.0,12.0,17.0,,,1872-12-17,1872-12-17-00-00,77.0,,,,,,date_complete
797,1917,4280,82390,82392,trois jours avant,relatif,datetime,1872.0,12.0,14.0,0.0,0.0,1872-12-14 00:00,1872-12-14-00-00,74.0,,,,,,offset_-3j
798,1919,4286,82504,82506,ces trois jours,duree,quantite,,,,,,,,,,,3.0,jour,duree_simple,duree_quantite
799,1919,4289,82531,82533,le 17 décembre,date_absolue,jour,1872.0,12.0,17.0,,,1872-12-17,1872-12-17-00-00,77.0,,,,,,date_complete
800,1919,4289,82535,82541,", jour où james strand fut arrêté",non_parse,non_instancie,,,,,,,,,,,,,,non_parse
801,1919,4289,82537,82537,où,non_parse,non_instancie,,,,,,,,,,,,,,non_parse
802,1919,4289,82544,82551,il y avait soixante-seize jours que phileas fogg,duree,quantite,,,,,,,,,,,76.0,jour,duree_simple,duree_quantite
803,1919,4289,82547,82548,soixante-seize jours,duree,quantite,,,,,,,,,,,76.0,jour,duree_simple,duree_quantite
804,1919,4292,82584,82587,le samedi 21 décembre,date_absolue,jour,1872.0,12.0,21.0,,,1872-12-21,1872-12-21-00-00,81.0,,,,,,date_complete
805,1919,4292,82589,82596,à huit heures quarante - cinq du soir,heure,heure,1872.0,12.0,21.0,20.0,45.0,1872-12-21 20:45,1872-12-21-20-45,81.0,,,,,,heure_seule
806,1920,4293,82629,82631,pendant trois jours,duree,intervalle,1872.0,12.0,24.0,20.0,45.0,1872-12-24 20:45,1872-12-24-20-45,84.0,1872-12-21 20:45,1872-12-24 20:45,3.0,jour,pendant,duree_forward_intervalle_pendant
807,1921,4300,82770,82772,le samedi soir,relatif,datetime,1872.0,12.0,21.0,20.0,0.0,1872-12-21 20:00,1872-12-21-20-00,81.0,,,,,,jour_semaine_proche
808,1922,4305,82867,82869,ce soir -là,relatif,datetime,1872.0,12.0,21.0,20.0,0.0,1872-12-21 20:00,1872-12-21-20-00,81.0,,,,,,moment_soir
809,1922,4305,82878,82880,depuis neuf heures,relatif,datetime,1872.0,12.0,21.0,9.0,0.0,1872-12-21 09:00,1872-12-21-09-00,81.0,,,,,,heure_depuis_jusqu
810,1923,4307,82934,82936,huit heures vingt-cinq,heure,heure,1872.0,12.0,21.0,8.0,25.0,1872-12-21 08:25,1872-12-21-08-25,81.0,,,,,,heure_seule
811,1924,4308,82949,82951,dans vingt minutes,relatif,datetime,1872.0,12.0,21.0,8.0,45.0,1872-12-21 08:45,1872-12-21-08-45,81.0,,,,,,offset_20min
812,1926,4310,82982,82985,à sept heures vingt-trois,heure,heure,1872.0,12.0,21.0,7.0,23.0,1872-12-21 07:23,1872-12-21-07-23,81.0,,,,,,heure_seule
813,1926,4310,82999,83000,minuit dix,heure,heure,1872.0,12.0,21.0,0.0,10.0,1872-12-21 00:10,1872-12-21-00-10,81.0,,,,,,heure_seule
814,1927,4311,83021,83023,sept heures vingt-trois,heure,heure,1872.0,12.0,21.0,7.0,23.0,1872-12-21 07:23,1872-12-21-07-23,81.0,,,,,,heure_seule
815,1928,4316,83087,83089,la dernière minute,non_parse,non_instancie,,,,,,,,,,,,,,non_parse
816,1930,4319,83163,83166,deux ou trois jours,duree,quantite,,,,,,,,,,,2.0,jour,duree_simple,duree_quantite
817,1932,4322,83255,83255,hier,relatif,datetime,1872.0,12.0,20.0,7.0,23.0,1872-12-20 07:23,1872-12-20-07-23,80.0,,,,,,veille_moins_1
818,1932,4325,83301,83302,vingt jours,duree,quantite,,,,,,,,,,,20.0,jour,duree_simple,duree_quantite
819,1933,4326,83344,83344,demain,relatif,datetime,1872.0,12.0,21.0,7.0,23.0,1872-12-21 07:23,1872-12-21-07-23,81.0,,,,,,lendemain_plus_1
820,1934,4327,83361,83363,en ce moment,relatif,datetime,1872.0,12.0,21.0,7.0,23.0,1872-12-21 07:23,1872-12-21-07-23,81.0,,,,,,deictique_instant_courant
821,1934,4327,83369,83371,huit heures quarante,heure,heure,1872.0,12.0,21.0,8.0,40.0,1872-12-21 08:40,1872-12-21-08-40,81.0,,,,,,heure_seule
822,1938,4333,83484,83486,en ce moment,relatif,datetime,1872.0,12.0,21.0,8.0,40.0,1872-12-21 08:40,1872-12-21-08-40,81.0,,,,,,deictique_instant_courant
823,1938,4333,83488,83493,huit heures quarante - deux minutes,heure,heure,1872.0,12.0,21.0,8.0,42.0,1872-12-21 08:42,1872-12-21-08-42,81.0,,,,,,heure_seule
824,1940,4336,83537,83541,huit heures quarante - trois,heure,heure,1872.0,12.0,21.0,8.0,43.0,1872-12-21 08:43,1872-12-21-08-43,81.0,,,,,,heure_seule
825,1942,4342,83621,83625,huit heures quarante - quatre,heure,heure,1872.0,12.0,21.0,8.0,44.0,1872-12-21 08:44,1872-12-21-08-44,81.0,,,,,,heure_seule
826,1943,4343,83644,83645,une minute,duree,quantite,,,,,,,,,,,1.0,minute,duree_simple,duree_quantite
827,1944,4347,83673,83676,à la quarantième seconde,non_parse,non_instancie,,,,,,,,,,,,,,non_parse
828,1947,4351,83726,83731,à la cinquante - septième seconde,duree,quantite,,,,,,,,,,,50.0,seconde,duree_simple,duree_quantite
829,1950,4355,83797,83802,à huit heures cinq du soir,heure,heure,1872.0,12.0,21.0,20.0,5.0,1872-12-21 20:05,1872-12-21-20-05,81.0,,,,,,heure_seule
830,1950,4355,83804,83806,vingt-cinq heures environ,duree,quantite,,,,,,,,,,,25.0,heure,duree_simple,duree_quantite
831,1950,4355,83807,83813,après l' arrivée des voyageurs à londres,reference_evenement,non_instancie,,,,,,,,,,,,,,reference_evenement
832,1950,4355,83839,83841,le lendemain même,relatif,datetime,1872.0,12.0,22.0,20.0,5.0,1872-12-22 20:05,1872-12-22-20-05,82.0,,,,,,lendemain_plus_1
833,1951,4358,83880,83884,vingt bonnes minutes au moins,duree,quantite,,,,,,,,,,,20.0,minute,duree_simple,duree_quantite
834,1952,4359,83890,83892,huit heures trente-cinq,heure,heure,1872.0,12.0,22.0,8.0,35.0,1872-12-22 08:35,1872-12-22-08-35,82.0,,,,,,heure_seule
835,1953,4362,83944,83946,en trois minutes,duree,intervalle,1872.0,12.0,22.0,8.0,38.0,1872-12-22 08:38,1872-12-22-08-38,82.0,1872-12-22 08:35,1872-12-22 08:38,3.0,minute,en,duree_forward_intervalle_en
836,1958,4367,84007,84007,demain,relatif,datetime,1872.0,12.0,23.0,8.0,35.0,1872-12-23 08:35,1872-12-23-08-35,83.0,,,,,,lendemain_plus_1
837,1960,4369,84015,84015,demain,relatif,datetime,1872.0,12.0,24.0,8.0,35.0,1872-12-24 08:35,1872-12-24-08-35,84.0,,,,,,lendemain_plus_1
838,1960,4369,84017,84019,c' est dimanche,relatif,datetime,1872.0,12.0,29.0,8.0,35.0,1872-12-29 08:35,1872-12-29-08-35,89.0,,,,,,jour_semaine_proche
839,1961,4370,84022,84022,lundi,relatif,datetime,1872.0,12.0,30.0,8.0,35.0,1872-12-30 08:35,1872-12-30-08-35,90.0,,,,,,jour_semaine_proche
840,1962,4371,84031,84031,aujourd'hui,relatif,datetime,1872.0,12.0,30.0,8.0,35.0,1872-12-30 08:35,1872-12-30-08-35,90.0,,,,,,deictique_date_courante
841,1962,4371,84033,84033,samedi,relatif,datetime,1873.0,1.0,4.0,8.0,35.0,1873-01-04 08:35,1873-01-04-08-35,95.0,,,,,,jour_semaine_proche
842,1963,4372,84036,84036,samedi,relatif,datetime,1873.0,1.0,4.0,8.0,35.0,1873-01-04 08:35,1873-01-04-08-35,95.0,,,,,,jour_semaine_proche
843,1963,4372,84038,84038,impossible,non_parse,non_instancie,,,,,,,,,,,,,,non_parse
844,1964,4374,84058,84059,un jour,duree,quantite,,,,,,,,,,,1.0,jour,duree_simple,duree_quantite
845,1964,4375,84064,84067,vingt-quatre heures en avance,duree,quantite,,,,,,,,,,,24.0,heure,avance,duree_quantite
846,1967,4378,84147,84154,l' horloge marquait huit heures quarante - cinq,heure,heure,1873.0,1.0,4.0,8.0,45.0,1873-01-04 08:45,1873-01-04-08-45,95.0,,,,,,heure_seule
847,1968,4379,84172,84174,en quatre-vingts jours,duree,intervalle,1873.0,3.0,25.0,8.0,45.0,1873-03-25 08:45,1873-03-25-08-45,175.0,1873-01-04 08:45,1873-03-25 08:45,80.0,jour,en,duree_forward_intervalle_en
848,1970,4382,84213,84215,au samedi soir,relatif,datetime,1873.0,1.0,4.0,20.0,0.0,1873-01-04 20:00,1873-01-04-20-00,95.0,,,,,,jour_semaine_proche
849,1970,4382,84217,84218,21 décembre,date_absolue,jour,1873.0,12.0,21.0,,,1873-12-21,1873-12-21-00-00,446.0,,,,,,date_complete
850,1970,4382,84232,84233,au vendredi,relatif,datetime,1873.0,12.0,26.0,0.0,0.0,1873-12-26 00:00,1873-12-26-00-00,451.0,,,,,,jour_semaine_proche
851,1970,4382,84235,84236,20 décembre,date_absolue,jour,1873.0,12.0,20.0,,,1873-12-20,1873-12-20-00-00,445.0,,,,,,date_complete
852,1970,4382,84238,84245,soixante dix neuf jours seulement après son départ,duree,quantite,,,,,,,,,,,79.0,jour,duree_simple,duree_quantite
853,1970,4382,84238,84241,soixante dix neuf jours,duree,quantite,,,,,,,,,,,79.0,jour,duree_simple,duree_quantite
854,1972,4385,84304,84305,ce jour,relatif,datetime,1873.0,12.0,20.0,0.0,0.0,1873-12-20 00:00,1873-12-20-00-00,445.0,,,,,,deictique_date_courante
855,1973,4386,84339,84340,les jours,duree,quantite,,,,,,,,,,,,,,duree_quantite
856,1973,4387,84386,84387,vingt-quatre heures,duree,quantite,,,,,,,,,,,24.0,heure,duree_simple,duree_quantite
857,1973,4387,84396,84399,ce jour inconsciemment gagné,relatif,datetime,1873.0,12.0,20.0,0.0,0.0,1873-12-20 00:00,1873-12-20-00-00,445.0,,,,,,deictique_date_courante
858,1973,4389,84442,84445,ce jour -là même,relatif,datetime,1873.0,12.0,20.0,0.0,0.0,1873-12-20 00:00,1873-12-20-00-00,445.0,,,,,,deictique_date_courante
859,1973,4389,84447,84447,qui,garbage_probable,non_temporel,,,,,,,,,,,,,,garbage_probable
860,1973,4389,84449,84450,le samedi,relatif,datetime,1873.0,12.0,20.0,0.0,0.0,1873-12-20 00:00,1873-12-20-00-00,445.0,,,,,,jour_semaine_proche
861,1973,4389,84453,84454,le dimanche,relatif,datetime,1873.0,12.0,21.0,0.0,0.0,1873-12-21 00:00,1873-12-21-00-00,446.0,,,,,,jour_semaine_proche
862,1976,4396,84623,84626,ce soir -là même,relatif,datetime,1873.0,12.0,21.0,20.0,0.0,1873-12-21 20:00,1873-12-21-20-00,446.0,,,,,,moment_soir
863,1982,4406,84756,84761,quarante - huit heures plus tard,relatif,datetime,1873.0,12.0,23.0,20.0,0.0,1873-12-23 20:00,1873-12-23-20-00,448.0,,,,,,offset_2880min
864,1983,4408,84799,84800,le lendemain,relatif,datetime,1873.0,12.0,24.0,20.0,0.0,1873-12-24 20:00,1873-12-24-20-00,449.0,,,,,,lendemain_plus_1
865,1983,4408,84802,84804,dès l' aube,relatif,datetime,1873.0,12.0,24.0,6.0,0.0,1873-12-24 06:00,1873-12-24-06-00,449.0,,,,,,moment_aube
866,1988,4414,84872,84874,soixante-dix-huit jours seulement,duree,quantite,,,,,,,,,,,78.0,jour,duree_simple,duree_quantite
