triplet_id,chapter,Num_paragr,Num_phrase,Sentence_index,Phrase,Sujet,Verbe,Objet,Lemme_verbe,personnages_triptyque,lieux_triptyque,types_lieux_triptyque,time_texte_phrase,time_code_phrase,date_jour_phrase,jour_romanesque_phrase,time_texte_precedent,time_code_precedent,date_jour_precedent,jour_romanesque_precedent,time_texte_auto,time_code_auto,date_jour_auto,jour_romanesque_auto,source_temps_auto,lieux_labels,a_personnage,a_lieu,deplacement
1116,5,187,384,385,"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",Phileas Fogg,traité,,traiter,['0'],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],True,False,False
1117,5,187,384,385,"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",ses collègues du Reform-Club,blâmés,,blâmer,"['0', '4']",['3'],['FAC'],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,['reform_club'],True,True,True
1118,5,187,384,385,"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",ses collègues du Reform-Club,tenu,ce pari,tenir,"['0', '4']",['3'],['FAC'],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,['reform_club'],True,True,True
1119,5,187,384,385,"Phileas Fogg fut généralement traité de maniaque, de fou, et ses collègues du Reform - Club furent blâmés d' avoir tenu ce pari, qui accusait un affaiblissement dans les facultés mentales de son auteur.",qui,accusait,un affaiblissement dans les facultés mentales de son auteur,accuser,['0'],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],True,False,False
1120,5,188,385,386,"Des articles extrêmement passionnés, mais logiques, parurent sur la question.",Des articles extrêmement passionnés mais logiques,parurent,sur la question,paraître,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1121,5,188,386,387,On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,On,sait,l'intérêt à tout ce,savoir,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1122,5,188,386,387,On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,l',porte,que,porte,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1123,5,188,386,387,On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,l',porte,en Angleterre,porte,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1124,5,188,386,387,On sait l' intérêt que l' on porte en Angleterre à tout ce qui touche à la géographie.,qui,touche,à la géographie,toucher,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1125,5,188,387,388,"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",à quelque classe,appartînt,,appartenir,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1126,5,188,387,388,"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",qui,dévorât,les colonnes,dévorer,[],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],False,False,False
1127,5,188,387,388,"Aussi n' était -il pas un lecteur, à quelque classe qu' il appartînt, qui ne dévorât les colonnes consacrées au cas de Phileas Fogg.",,consacrées,au cas de Phileas Fogg,consacrer,['0'],[],[],,,,,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,à huit heures quarante - cinq,1872-10-02-20,1872-10-02,1.0,precedent,[],True,False,False
1128,5,189,388,389,"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",,publié,son portrait,publier,['0'],[],[],pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,phrase,[],True,False,False
1129,5,189,388,389,"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",,publié,d'après sa photographie,publier,['0'],[],[],pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,phrase,[],True,False,False
1130,5,189,388,389,"Pendant les premiers jours, quelques esprits audacieux- les femmes principalement- furent pour lui, surtout quand l' Illustrated London News eut publié son portrait d' après sa photographie déposée aux archives du Reform - Club.",,déposée,aux archives du Reform-Club,déposer,[],['3'],['FAC'],pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,phrase,['reform_club'],False,True,False
1131,5,189,389,390,"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,osaient,Hé,oser,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1132,5,189,389,390,"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,osaient,après tout,oser,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1133,5,189,389,390,"Certains gentlemen osaient dire:« Hé! hé! pourquoi pas, après tout?",Certains gentlemen,dire,,dire,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1134,5,189,390,391,On a vu des choses plus extraordinaires!» C' étaient surtout les lecteurs du Daily Telegraph.,On,vu,des choses plus extraordinaires,voir,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1135,5,189,391,392,Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,on,sentit,,sentir,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1136,5,189,391,392,Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,ce journal lui-même,commençait,,commencer,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1137,5,189,391,392,Mais on sentit bientôt que ce journal lui-même commençait à faiblir.,ce journal lui-même,faiblir,,faiblir,[],[],[],,,,,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,precedent,[],False,False,False
1138,5,190,392,393,"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,En effet,paraître,[],[],[],le 7 octobre,1872-10-07-00,1872-10-07,6.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,phrase,[],False,False,False
1139,5,190,392,393,"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,le 7 octobre,paraître,[],[],[],le 7 octobre,1872-10-07-00,1872-10-07,6.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,phrase,[],False,False,False
1140,5,190,392,393,"En effet, un long article parut le 7 octobre dans le Bulletin de la Société royale de géographie.",un long article,parut,dans le Bulletin de la Société royale de géographie,paraître,[],[],[],le 7 octobre,1872-10-07-00,1872-10-07,6.0,pendant les premiers jours,1872-10-05-00,1872-10-05,4.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,phrase,[],False,False,False
1141,5,190,393,394,"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,traita,la question,traiter,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1142,5,190,393,394,"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,traita,à tous les points de vue,traiter,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1143,5,190,393,394,"Il traita la question à tous les points de vue, et démontra clairement la folie de l' entreprise.",Il,démontra,la folie de l'entreprise,démontrer,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1144,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",,réussir,dans ce projet,réussir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1145,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",,fallait,,falloir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1146,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",,admettre,une concordance miraculeuse des heures de départ et d'arrivée concordance,admettre,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1147,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,existait,,exister,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1148,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,pouvait,,pouvoir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1149,5,190,395,396,"Pour réussir dans ce projet, il fallait admettre une concordance miraculeuse des heures de départ et d' arrivée, concordance qui n' existait pas, qui ne pouvait pas exister.",qui,exister,,exister,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1150,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",et en Europe,agit,où,agir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1151,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",et en Europe,agit,s',agir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1152,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",et en Europe,agit,de parcours d'une longueur relativement médiocre,agir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1153,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",on,peut,À la rigueur et en Europe,pouvoir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1154,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",on,compter,sur l'arrivée des trains à heure fixe,compter,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1155,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",ils,emploient,trois jours,employer,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1156,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",ils,emploient,sept jours,employer,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1157,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",ils,traverser,l'Inde,traverser,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1158,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",,traverser,les États-Unis,traverser,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1159,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",-on,pouvait,,pouvoir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1160,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",-on,fonder,sur leur exactitude,fonder,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1161,5,190,396,397,"À la rigueur, et en Europe, où il s' agit de parcours d' une longueur relativement médiocre, on peut compter sur l' arrivée des trains à heure fixe; mais quand ils emploient trois jours à traverser l' Inde, sept jours à traverser les États-Unis, pouvait -on fonder sur leur exactitude les éléments d' un tel problème?",-on,fonder,les éléments d'un tel problème,fonder,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1162,5,190,398,399,"Surles paquebots,nesetrouverait-ilpas, pendant l'hiver, à la mercides coups deventoudes brouillards?Est-il doncsirarequeles meilleurs marcheurs des lignes transocéaniennes éprouvent des retards de deux ou trois jours?",,éprouvent,des retards de deux ou trois jours,éprouver,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1163,5,190,399,400,"Or, il suffisait d' un retard, un seul, pour que la chaîne de communications fût irréparablement brisée.",,suffisait,d'un retard,suffire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1164,5,190,399,400,"Or, il suffisait d' un retard, un seul, pour que la chaîne de communications fût irréparablement brisée.",la chaîne de communications,brisée,,briser,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1165,5,190,400,401,"Si Phileas Fogg manquait, ne fût -ce que de quelques heures, le départ d' un paquebot, il serait forcé d' attendre le paquebot suivant, et par cela même son voyage était compromis irrévocablement.",Phileas Fogg,manquait,le départ d'un paquebot,manquer,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1166,5,190,400,401,"Si Phileas Fogg manquait, ne fût -ce que de quelques heures, le départ d' un paquebot, il serait forcé d' attendre le paquebot suivant, et par cela même son voyage était compromis irrévocablement.",,fût,,être,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1167,5,190,400,401,"Si Phileas Fogg manquait, ne fût -ce que de quelques heures, le départ d' un paquebot, il serait forcé d' attendre le paquebot suivant, et par cela même son voyage était compromis irrévocablement.",il,forcé,,forcer,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1168,5,190,400,401,"Si Phileas Fogg manquait, ne fût -ce que de quelques heures, le départ d' un paquebot, il serait forcé d' attendre le paquebot suivant, et par cela même son voyage était compromis irrévocablement.",il,attendre,le paquebot suivant,attendre,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1169,5,190,400,401,"Si Phileas Fogg manquait, ne fût -ce que de quelques heures, le départ d' un paquebot, il serait forcé d' attendre le paquebot suivant, et par cela même son voyage était compromis irrévocablement.",son voyage,compromis,par cela,compromettre,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1170,5,191,401,402,L' article fit grand bruit.,L'article,fit,grand bruit,faire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1171,5,191,402,403,"Presque tous les journaux le reproduisirent, et les actions de Phileas Fogg baissèrent singulièrement.",tous les journaux,reproduisirent,le,reproduire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1172,5,191,402,403,"Presque tous les journaux le reproduisirent, et les actions de Phileas Fogg baissèrent singulièrement.",les actions de Phileas Fogg,baissèrent,,baisser,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1173,5,192,403,404,"Pendant les premiers jours qui suivirent le départ du gentleman, d' importantes affaires s' étaient engagées sur« l' aléa» de son entreprise.",qui,suivirent,le départ du gentleman,suivre,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1174,5,192,403,404,"Pendant les premiers jours qui suivirent le départ du gentleman, d' importantes affaires s' étaient engagées sur« l' aléa» de son entreprise.",d'importantes affaires,engagées,Pendant les premiers jours,engager,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1175,5,192,403,404,"Pendant les premiers jours qui suivirent le départ du gentleman, d' importantes affaires s' étaient engagées sur« l' aléa» de son entreprise.",d'importantes affaires,engagées,s',engager,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1176,5,192,403,404,"Pendant les premiers jours qui suivirent le départ du gentleman, d' importantes affaires s' étaient engagées sur« l' aléa» de son entreprise.",d'importantes affaires,engagées,sur l'aléa de son entreprise,engager,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1177,5,192,404,405,"On sait ce qu' est le monde des parieurs en Angleterre, monde plus intelligent, plus relevé que celui des joueurs.",On,sait,ce qu'est le monde des parieurs en Angleterre monde plus intelligent plus relevé que celui des joueurs,savoir,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1178,5,192,405,406,Parier est dans le tempérament anglais.,,Parier,,parier,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1179,5,192,405,406,Parier est dans le tempérament anglais.,,est,dans le tempérament anglais,être,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1180,5,192,406,407,"Aussi, non seulement les divers membres du Reform - Club établirent -ils des paris considérables pour ou contre Phileas Fogg, mais la masse du public entra dans le mouvement.",non seulement les divers membres du Reform-Club,établirent,des paris considérables pour ou contre Phileas Fogg,établir,['0'],['3'],['FAC'],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,['reform_club'],True,True,True
1181,5,192,406,407,"Aussi, non seulement les divers membres du Reform - Club établirent -ils des paris considérables pour ou contre Phileas Fogg, mais la masse du public entra dans le mouvement.",la masse du public,entra,dans le mouvement,entrer,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1182,5,192,407,408,"Phileas Fogg fut inscrit comme un cheval de course, à une sorte de studbook.",Phileas Fogg,inscrit,comme un cheval de course,inscrire,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1183,5,192,407,408,"Phileas Fogg fut inscrit comme un cheval de course, à une sorte de studbook.",Phileas Fogg,inscrit,à une sorte de studbook,inscrire,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1184,5,192,408,409,"On en fit aussi une valeur de bourse, qui fut immédiatement cotée sur la place de Londres.",On,fit,en,faire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1185,5,192,408,409,"On en fit aussi une valeur de bourse, qui fut immédiatement cotée sur la place de Londres.",On,fit,une valeur de bourse,faire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1186,5,192,408,409,"On en fit aussi une valeur de bourse, qui fut immédiatement cotée sur la place de Londres.",qui,cotée,sur la place de Londres,coter,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1187,5,192,409,410,"On demandait, on offrait du« Phileas Fogg» ferme ou à prime, et il se fit des affaires énormes.",On,demandait,,demander,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1188,5,192,409,410,"On demandait, on offrait du« Phileas Fogg» ferme ou à prime, et il se fit des affaires énormes.",on,offrait,du Phileas Fogg ferme ou à prime,offrir,['0'],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],True,False,False
1189,5,192,409,410,"On demandait, on offrait du« Phileas Fogg» ferme ou à prime, et il se fit des affaires énormes.",il,fit,se,faire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1190,5,192,409,410,"On demandait, on offrait du« Phileas Fogg» ferme ou à prime, et il se fit des affaires énormes.",il,fit,des affaires énormes,faire,[],[],[],,,,,le 7 octobre,1872-10-07-00,1872-10-07,6.0,le 7 octobre,1872-10-07-00,1872-10-07,6.0,precedent,[],False,False,False
1191,5,192,410,411,"Mais cinq jours après son départ, après l' article du Bulletin de la Société de géographie, les offres commencèrent à affluer.",les offres,commencèrent,cinq jours après son départ,commencer,['0'],[],[],cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,cinq jours après son départ,1872-10-07-00,1872-10-07,6.0,phrase,[],True,False,False
